price,Date,AAPL,AMZN,AVGO,DIA,GOOGL,META,MSFT,NVDA,ONEQ,PINK,QQQ,SPY,TSLA
71184.6,2024-06-06,0.8214442797040307,0.864082179944236,0.7487257741589223,0.8728509359522839,0.9233570598777165,0.8269291176326299,0.907947596620015,0.8125853746028493,0.8859953153331194,0.9027248930106494,0.8985596539275637,0.8873521368420494,0.5084000069754464
70759.59,2024-06-07,0.8316237128269048,0.8608126940577959,0.751595033783099,0.870967775267846,0.9114971443112238,0.8255892815572005,0.9065146947635917,0.811846674182638,0.883638250235932,0.9072346591164279,0.8977645729236782,0.8862734508695338,0.5070857020786831
69325.36,2024-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69315.1,2024-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69654.16,2024-06-10,0.8156999186288724,0.8737038403826656,0.7696709755343223,0.8727614518929839,0.9154200800347299,0.8417339887694248,0.9151124982271811,0.8179042226094086,0.8884832616810263,0.9127665630610861,0.9013908427087007,0.889011755658769,0.49654283796037946
69493.18,2024-06-11,0.8749598295863664,0.8744978532929834,0.7806566473711433,0.8698019336823234,0.9238414528496468,0.8498900181188198,0.9253999149046966,0.8120610843496977,0.8958164199047333,0.9115639702528426,0.9075768044094795,0.8911528178555861,0.48760001046316964
67329.15,2024-06-12,0.8999648018357563,0.8729098274723479,0.7990799430086886,0.8691742364164713,0.9299612997108188,0.8521844438702193,0.9433227616989531,0.8408737316798197,0.9095658660896401,0.9145704235568743,0.9194640222135957,0.8984719193026277,0.5065428379603795
68224.52,2024-06-13,0.9049066266793817,0.8586174525477331,0.8971169463318142,0.8673583093285513,0.9162047311151476,0.8442461045971371,0.9444349378272685,0.8704923644562877,0.9112682242871707,0.9169756091733612,0.9244477169689695,0.9002808742514334,0.5213428606305803
66700.32,2024-06-14,0.8975149475925882,0.8578234396374153,0.9270655308996022,0.8664166256560099,0.9247306388264983,0.8451849218563808,0.9465523161203552,0.8857383417033925,0.913363426667566,0.914269760996525,0.9292375532279873,0.9008286779195774,0.5085999843052456
66011.08,2024-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66190.49,2024-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66615.54,2024-06-17,0.915170421708114,0.8596916969241104,0.9772006854515669,0.8711694760573998,0.9270845121481058,0.8493256933385404,0.9589571110909573,0.8796936558368351,0.9214822732570019,0.9106620974381023,0.9406205371293036,0.9079982393626802,0.5355428641183035
66460.39,2024-06-18,0.9051177252309472,0.853853303816379,0.9631214058863395,0.872425077249749,0.9158385392990471,0.8373560165266251,0.9546154459287481,0.9105883980731783,0.9221368799413059,0.9094594471967049,0.9409113842303889,0.9103052532475766,0.5281714303152902
65109.31,2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64907.07,2024-06-20,0.8856460801007899,0.8692199943868183,0.9268090158396819,0.8789939236259409,0.9221676957120233,0.841060946973852,0.9532466892179465,0.8783504150866045,0.9148038219329517,0.9148710861172236,0.9336589040168952,0.9078322876746009,0.5187714494977679
64844.67,2024-06-21,0.8763959844507959,0.8831387036002047,0.8862381967992402,0.8793174164223019,0.9395858627901162,0.8294600784257817,0.9619727829727789,0.850075023060367,0.9134268629858704,0.9485436273148865,0.9311573221648046,0.9066152746500438,0.5228856985909599
64071.62,2024-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64239.9,2024-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
